source_channel,source_id,post_id,reply_id,media_id
-1001205641526,66481,7467,,
-1001584480250,6014,7469,,
-1001584480250,6013,7468,,
-1001475054987,2248,7470,,
-1001452778151,24430,7471,,
-1001731636769,3268,7472,7298,
-1001074511071,14032,7473,,
-1001101170442,184253,7474,,
-1001260622817,46040,7475,,
-1001205641526,66482,7476,,
-1001730870551,2312,7477,,
-1001413275904,40025,7478,,
-1001152463236,29946,7479,,
-1001296487842,53250,7480,,
-1001355310059,46140,7481,,
-1001205641526,66483,7482,,
-1001355540894,30916,7483,,
-1001205641526,66484,7484,,
-1001260622817,46041,7485,,
-1001205641526,66485,7486,,
-1001205641526,66486,7487,,
-1001260622817,46042,7488,,
-1001205641526,66487,7489,7487,
-1001205641526,66488,7490,,
-1001101170442,184254,7491,,
-1001584480250,6015,7492,,
-1001149896996,26613,7493,,
-1001260622817,46043,7494,,
-1001260622817,46044,7495,,
-1001730870551,2313,7496,,
-1001205641526,66489,7497,,
-1001296487842,53251,7498,,
-1001205641526,66490,7499,,
-1001470200990,15477,7500,,
-1001205641526,66491,7501,,
-1001205641526,66492,7502,,
-1001260622817,46045,7503,,
-1001413275904,40026,7504,,
-1001355310059,46141,7505,,
-1001318802260,22335,7506,,
-1001074354585,92812,7507,,
-1001708761316,17966,7508,,
-1001382288937,5034,7509,,
-1001260622817,46046,7510,,
-1001296487842,53252,7511,,
-1001119518112,6748,7512,,
-1001205641526,66493,7513,,
-1001731636769,3271,7514,,
-1001321593888,8617,7515,,
-1001205641526,66494,7516,,
-1001769400021,479,7517,,
-1001355310059,46142,7518,,
-1001413275904,40027,7519,,
-1001205641526,66495,7520,,
-1001205641526,66496,7521,,
-1001321593888,8618,7522,,
-1001296487842,53253,7523,,
-1001321593888,8619,7524,,
-1001708761316,17967,7525,,
-1001452778151,24431,7526,,
-1001326223284,40828,7527,,
-1001261746950,26926,7528,,
-1001296487842,53254,7529,,
-1001205641526,66497,7530,,
-1001321593888,8620,7531,,
-1001205641526,66498,7532,,
-1001708761316,17968,7533,,
-1001452778151,24432,7534,,
-1001355540894,30918,7535,,
-1001101170442,184255,7539,7378,
-1001149896996,26614,7540,,
-1001205641526,66499,7541,,
-1001355310059,46143,7542,,
-1001321593888,8621,7543,7522,
-1001413275904,40028,7544,,
-1001082968817,21430,7545,,
-1001452778151,24433,7546,,
-1001414210176,2009,7547,,
-1001205641526,66500,7548,,
-1001475054987,2249,7549,,
-1001261746950,26927,7550,,
-1001296487842,53255,7551,,
-1001205641526,66501,7552,,
-1001101170442,184256,7553,6778,
-1001730870551,2314,7554,,
-1001260622817,46049,7555,,
-1001658917464,4150,7556,,
-1001413275904,40029,7557,,
-1001074354585,92813,7558,,
-1001498939244,32470,7559,,
-1001498939244,32471,7560,,
-1001011817559,19501,7561,,
-1001452778151,24434,7562,,
-1001355310059,46144,7563,,
-1001296487842,53256,7564,,
-1001205641526,66502,7565,,
-1001658917464,4151,7566,,
-1001321593888,8622,7567,,
-1001731636769,3272,7568,,
-1001583313036,6125,7569,,
-1001011817559,19502,7570,,
-1001708761316,17973,7571,,
-1001594428146,12109,7572,,
-1001413275904,40030,7573,,
-1001498939244,32472,7574,,
-1001296487842,53257,7575,,
-1001355310059,46145,7576,,
-1001205641526,66503,7577,,
-1001101170442,184257,7578,,
-1001413275904,40031,7579,,
-1001205641526,66504,7580,,
-1001355540894,30919,7581,,
-1001101170442,184258,7582,7192,
-1001205641526,66505,7583,,
-1001205641526,66506,7584,,
-1001074354585,92814,7585,7217,
-1001260622817,46051,7586,,
-1001413275904,40032,7587,,
-1001731636769,3273,7588,,
-1001074354585,92815,7589,7217,
-1001355310059,46146,7590,,
-1001296487842,53261,7594,,
-1001205641526,66507,7595,,
-1001727181613,5105,7596,,
-1001205641526,66508,7597,,
-1001321593888,8623,7598,,
-1001101170442,184259,7599,,
-1001011817559,19503,7600,,
-1001296487842,53262,7601,,
-1001261746950,26928,7602,,
-1001205641526,66509,7603,,
-1001260622817,46052,7604,,
-1001082968817,21431,7605,,
-1001355310059,46147,7606,,
-1001708761316,17977,7607,6800,
-1001260622817,46053,7608,,
-1001101170442,184260,7609,,
-1001452778151,24435,7610,,
-1001101170442,184261,7611,,
-1001470200990,15478,7612,,
-1001253415143,21225,7613,,
-1001513431778,4909,7614,,
-1001513431778,4910,7615,,
-1001513431778,4911,7616,,
-1001201459971,4259,7617,,
-1001101170442,184262,7618,,
-1001101170442,184263,7619,,
-1001606301574,1598,7620,,
-1001260622817,46054,7621,,
-1001261746950,26929,7622,,
-1001513431778,4914,7623,,
-1001296487842,53263,7624,,
-1001321593888,8624,7625,,
-1001321593888,8625,7626,,
-1001135021433,9005,7627,,
-1001205641526,66513,7628,,
-1001355310059,46148,7629,,
-1001296487842,53264,7630,,
-1001296487842,53265,7633,,
-1001475054987,2250,7634,,
-1001413275904,40033,7635,,
-1001355540894,30920,7636,,
-1001708761316,17980,7637,,
-1001101170442,184267,7638,,
-1001584480250,6016,7639,,
-1001498939244,32474,7640,,
-1001498939244,32475,7641,,
-1001260622817,46056,7642,,
-1001731636769,3274,7643,,
-1001149896996,26615,7644,,
-1001355310059,46149,7645,,
-1001469021333,14555,7646,,
-1001296487842,53266,7647,,
-1001215462939,42218,7648,,
-1001101170442,184268,7649,,
-1001470200990,15479,7650,,
-1001382288937,5035,7653,,
-1001382288937,5036,7654,7653,
-1001296487842,53267,7655,,
-1001321593888,8626,7656,,
-1001731636769,3275,7657,,
-1001321593888,8627,7658,,
-1001119518112,6749,7659,,
-1001205641526,66516,7660,,
-1001321593888,8628,7661,,
-1001321593888,8629,7662,,
-1001321593888,8630,7663,,
-1001261746950,26930,7664,,
-1001296487842,53268,7665,,
-1001727181613,5106,7666,,
-1001261746950,26931,7667,,
-1001321593888,8631,7668,,
-1001632157043,1880,7669,,
-1001413275904,40034,7670,,
-1001658917464,4152,7671,,
-1001355540894,30921,7672,,
-1001632157043,1881,7673,,
-1001498939244,32476,7674,,
-1001321593888,8632,7675,,
-1001321593888,8633,7676,,
-1001355310059,46150,7683,,
-1001321593888,8634,7684,,
-1001321593888,8635,7685,,
-1001413275904,40035,7686,,
-1001261746950,26932,7687,,
-1001355540894,30922,7688,,
-1001321593888,8647,7691,,
-1001321593888,8649,7692,,
-1001321593888,8648,7694,,
-1001321593888,8641,7695,,
-1001321593888,8639,7693,,
-1001321593888,8637,7689,,
-1001321593888,8638,7690,,
-1001321593888,8643,7697,,
-1001321593888,8642,7696,,
-1001321593888,8640,7698,,
-1001321593888,8646,7699,,
-1001321593888,8644,7701,,
-1001321593888,8636,7702,,
-1001321593888,8645,7700,,
-1001296487842,53270,7703,,
-1001296487842,53269,7704,,
-1001205641526,66517,7705,,
-1001205641526,66518,7706,,
-1001011817559,19504,7707,,
-1001355310059,46151,7712,,
-1001498939244,32477,7716,,
-1001321593888,8650,7717,,
-1001101170442,184269,7718,,
-1001074354585,92816,7719,,
-1001355310059,46152,7720,,
-1001205641526,66519,7721,,
-1001730870551,2315,7722,,
-1001321593888,8652,7723,,
-1001296487842,53271,7724,,
-1001261746950,26933,7725,,
-1001413275904,40036,7726,,
-1001730870551,2316,7727,7722,
-1001321593888,8653,7728,,
-1001602838096,2515,7729,,
-1001082968817,21433,7730,,
-1001321593888,8654,7731,,
-1001321593888,8655,7732,7731,
-1001321593888,8656,7733,,
-1001321593888,8657,7734,,
-1001321593888,8658,7735,7731,
-1001152463236,29969,7736,,
-1001321593888,8659,7737,,
-1001149896996,26616,7738,,
-1001152463236,29970,7739,,
-1001321593888,8660,7740,,
-1001594428146,12110,7741,,
-1001141171940,3058,7742,,
-1001355310059,46153,7743,,
-1001152463236,29971,7744,,
-1001101170442,184270,7745,,
-1001731636769,3276,7746,,
-1001321593888,8661,7747,,
-1001355540894,30923,7748,,
-1001296487842,53272,7749,,
-1001321593888,8662,7750,,
-1001205641526,66529,7751,,
-1001101170442,184271,7752,,
-1001152463236,29972,7756,,
-1001321593888,8665,7757,,
-1001708761316,17982,7758,,
-1001260622817,46058,7759,,
-1001321593888,8666,7760,7747,
-1001321593888,8667,7761,,
-1001730870551,2317,7762,,
-1001261746950,26934,7763,,
-1001321593888,8668,7764,7760,
-1001205641526,66530,7765,,
-1001413275904,40037,7766,,
-1001321593888,8669,7767,,
-1001658917464,4157,7768,,
-1001253415143,21232,7769,,
-1001355310059,46154,7770,,
-1001101170442,184272,7771,,
-1001152463236,29973,7775,,
-1001296487842,53275,7776,,
-1001708761316,17986,7777,,
-1001730870551,2318,7778,,
-1001452778151,24436,7779,,
-1001260622817,46059,7780,,
-1001452778151,24437,7781,,
-1001321593888,8672,7782,7663,
-1001452778151,24438,7783,,
-1001149896996,26617,7784,,
-1001452778151,24439,7785,,
-1001321593888,8673,7786,7782,
-1001296487842,53276,7787,,
-1001011817559,19505,7788,,
-1001452778151,24440,7789,,
-1001452778151,24441,7790,,
-1001321593888,8674,7791,,
-1001205641526,66531,7792,,
-1001205641526,66532,7793,,
-1001205641526,66533,7794,,
-1001260622817,46060,7795,7780,
-1001152463236,29974,7796,,
-1001321593888,8675,7797,,
-1001321593888,8676,7798,,
-1001355310059,46155,7799,,
-1001135021433,9006,7800,,
-1001413275904,40038,7801,,
-1001355540894,30924,7802,,
-1001452778151,24442,7803,,
-1001215462939,42221,7804,,
-1001260622817,46061,7805,,
-1001011817559,19506,7806,,
-1001393134139,4479,7807,,
-1001318802260,22336,7808,,
-1001296487842,53277,7809,,
-1001321593888,8677,7810,,
-1001658917464,4158,7811,,
-1001152463236,29983,7812,,
-1001205641526,66534,7813,,
-1001619608359,2645,7814,,
-1001296487842,53278,7815,,
-1001318802260,22337,7816,,
-1001082968817,21434,7817,,
-1001011817559,19507,7818,,
-1001321593888,8678,7819,,
-1001321593888,8679,7820,,
-1001686012322,298,7821,,
-1001452778151,24443,7822,,
-1001321593888,8680,7823,,
-1001321593888,8681,7824,,
-1001261746950,26935,7825,,
-1001321593888,8682,7826,7824,
-1001318802260,22338,7827,,
-1001355310059,46156,7828,,
-1001296487842,53279,7829,,
-1001708761316,17987,7830,,
-1001149896996,26618,7831,,
-1001321593888,8685,7832,,
-1001413275904,40039,7833,,
-1001321593888,8686,7834,,
-1001260622817,46062,7835,,
-1001011817559,19508,7836,,
-1001452778151,24444,7837,,
-1001135021433,9007,7838,,
-1001355540894,30926,7839,,
-1001074354585,92817,7840,,
-1001393134139,4480,7841,,
-1001101170442,184273,7842,,
-1001101170442,184274,7843,,
-1001355310059,46157,7844,,
-1001260622817,46063,7845,,
-1001355310059,46158,7846,,
-1001658917464,4159,7847,7768,
-1001321593888,8689,7848,,
-1001135021433,9008,7849,,
-1001253415143,21233,7850,,
-1001296487842,53280,7851,,
-1001767825089,2674,7852,,
-1001074511071,14035,7853,,
-1001318802260,22339,7854,,
-1001318802260,22340,7855,,
-1001296487842,53281,7856,,
-1001708761316,17988,7857,,
-1001583313036,6126,7858,,
-1001321593888,8690,7859,,
-1001205641526,66535,7860,,
-1001577023152,4453,7861,,
-1001470200990,15481,7862,,
-1001205641526,66536,7863,,
-1001321593888,8691,7864,,
-1001355310059,46159,7865,,
-1001513431778,4915,7866,,
-1001215462939,42222,7867,,
-1001205641526,66537,7868,,
-1001321593888,8692,7869,,
-1001321593888,8693,7870,,
-1001205641526,66538,7871,,
-1001321593888,8694,7872,,
-1001355540894,30927,7873,,
-1001321593888,8695,7874,,
-1001296487842,53282,7875,,
-1001321593888,8696,7876,,
-1001205641526,66539,7877,,
-1001321593888,8697,7878,,
-1001321593888,8698,7879,,
-1001321593888,8699,7880,,
-1001253415143,21234,7881,,
-1001321593888,8700,7882,,
-1001318802260,22341,7883,,
-1001101170442,184275,7884,,
-1001730870551,2320,7885,,
-1001074511071,14036,7886,,
-1001355310059,46160,7887,,
-1001321593888,8701,7888,,
-1001602838096,2516,7889,,
-1001296487842,53283,7890,,
-1001205641526,66540,7891,,
-1001318802260,22342,7892,7455,
-1001260622817,46065,7893,,
-1001205641526,66541,7894,,
-1001296487842,53284,7895,,
-1001253415143,21235,7896,,
-1001498939244,32481,7897,,
-1001498939244,32482,7898,,
-1001205641526,66542,7899,,
-1001513431778,4918,7900,,
-1001321593888,8702,7901,,
-1001318802260,22343,7902,7892,
-1001708761316,17989,7903,,
-1001321593888,8703,7904,,
-1001261746950,26936,7905,,
-1001767825089,2675,7908,,
-1001731636769,3279,7909,,
-1001082968817,21435,7910,,
-1001321593888,8704,7911,7904,
-1001321593888,8705,7912,,
-1001355310059,46161,7913,,
-1001602838096,2517,7914,,
-1001731636769,3280,7915,,
-1001321593888,8706,7916,7880,
-1001321593888,8707,7917,,
-1001215462939,42224,7918,,
-1001318802260,22344,7919,,
-1001261746950,26937,7920,,
-1001731636769,3281,7921,7915,
-1001452778151,24445,7922,,
-1001355310059,46162,7923,,
-1001470200990,15482,7924,,
-1001321593888,8708,7925,,
-1001321593888,8709,7926,7925,
-1001730870551,2321,7927,,
-1001321593888,8710,7928,,
-1001101170442,184276,7929,,
-1001321593888,8711,7930,,
-1001296487842,53285,7931,,
-1001632157043,1882,7932,,
-1001101170442,184277,7933,,
-1001321593888,8712,7934,,
-1001321593888,8713,7935,,
-1001321593888,8714,7936,,
-1001513431778,4919,7937,,
-1001260622817,46066,7938,,
-1001253415143,21236,7939,,
-1001321593888,8715,7940,,
-1001355310059,46163,7941,,
-1001321593888,8716,7942,,
-1001321593888,8717,7945,,
-1001321593888,8721,7949,,
-1001101170442,184278,7950,,
-1001602838096,2518,7951,,
-1001321593888,8722,7952,,
-1001767825089,2676,7953,,
-1001321593888,8723,7954,,
-1001470200990,15483,7955,7924,
-1001321593888,8724,7956,,
-1001321593888,8725,7957,,
-1001321593888,8726,7958,7957,
-1001321593888,8727,7959,,
-1001318802260,22345,7960,,
-1001205641526,66545,7961,,
-1001513431778,4920,7962,,
-1001321593888,8728,7963,,
-1001321593888,8729,7967,,
-1001321593888,8730,7968,7958,
-1001355540894,30930,7969,,
-1001205641526,66546,7970,,
-1001731636769,3282,7971,,
-1001321593888,8731,7972,,
-1001205641526,66547,7973,,
-1001355310059,46164,7974,,
-1001321593888,8732,7975,,
-1001011817559,19509,7976,,
-1001321593888,8733,7977,,
-1001321593888,8734,7978,,
-1001296487842,53286,7979,,
-1001321593888,8735,7980,,
-1001513431778,4921,7981,7142,
-1001321593888,8736,7982,,
-1001731636769,3283,7983,7921,
-1001321593888,8737,7984,,
-1001727181613,5111,7985,,
-1001296487842,53287,7986,,
-1001321593888,8738,7987,,
-1001355310059,46165,7988,,
-1001205641526,66548,7989,,
-1001619608359,2646,7990,,
-1001321593888,8739,7991,,
-1001321593888,8740,7992,7991,
-1001321593888,8741,7993,7992,
-1001513431778,4928,7994,,
-1001498939244,32483,7995,,
-1001260622817,46068,7996,,
-1001321593888,8742,7997,,
-1001321593888,8743,7998,7991,
-1001498939244,32484,7999,,
-1001074354585,92819,8000,,
-1001321593888,8744,8001,,
-1001082968817,21436,8002,,
-1001101170442,184279,8003,,
-1001253415143,21237,8004,,
-1001355310059,46166,8005,,
-1001321593888,8745,8006,,
-1001731636769,3284,8007,,
-1001205641526,66549,8008,,
-1001321593888,8746,8009,,
-1001452778151,24446,8010,7779,
-1001318802260,22346,8011,,
-1001321593888,8747,8012,,
-1001355540894,30931,8013,,
-1001321593888,8748,8014,,
-1001321593888,8749,8015,,
-1001498939244,32485,8016,,
-1001321593888,8750,8017,,
-1001321593888,8751,8018,8017,
-1001321593888,8752,8019,,
-1001119518112,6754,8020,,
-1001205641526,66560,8021,,
-1001296487842,53292,8022,,
-1001260622817,46069,8033,,
-1001498939244,32486,8034,,
-1001355310059,46167,8035,,
-1001205641526,66561,8036,,
-1001152463236,29984,8037,,
-1001321593888,8753,8038,,
-1001152463236,29985,8039,,
-1001321593888,8754,8040,,
-1001355540894,30932,8041,,
-1001321593888,8755,8042,,
-1001205641526,66562,8043,,
-1001296487842,53302,8044,,
-1001470200990,15484,8045,,
-1001498939244,32487,8046,,
-1001658917464,4162,8047,,
-1001205641526,66563,8048,,
-1001321593888,8756,8049,,
-1001260622817,46070,8050,,
-1001321593888,8757,8051,,
-1001355310059,46168,8052,,
-1001296487842,53303,8053,,
-1001321593888,8758,8054,,
-1001205641526,66564,8055,,
-1001321593888,8759,8056,,
-1001261746950,26944,8057,,
-1001074354585,92820,8058,8000,
-1001393134139,4481,8059,,
-1001727181613,5115,8060,,
-1001296487842,53304,8061,,
-1001011817559,19510,8062,,
-1001355310059,46169,8063,,
-1001584480250,6018,8064,,
-1001152463236,29986,8065,,
-1001321593888,8760,8066,,
-1001321593888,8761,8068,,
-1001498939244,32488,8067,8046,
-1001321593888,8762,8069,,
-1001414210176,2010,8070,,
-1001074354585,92821,8071,,
-1001769400021,480,8072,,
-1001326223284,40836,8073,,
-1001321593888,8763,8074,,
-1001011817559,19511,8075,,
-1001205641526,66565,8076,,
-1001355310059,46170,8077,,
-1001321593888,8764,8078,,
-1001321593888,8765,8079,,
-1001260622817,46071,8080,,
-1001296487842,53305,8081,,
-1001321593888,8766,8082,,
-1001321593888,8771,8087,,
-1001321593888,8772,8088,,
-1001260622817,46072,8089,,
-1001658917464,4164,8090,,
-1001321593888,8773,8091,,
-1001355540894,30933,8092,,
-1001296487842,53307,8093,,
-1001101170442,184280,8094,,
-1001470200990,15485,8095,,
-1001205641526,66566,8096,,
-1001355310059,46171,8097,,
-1001321593888,8774,8098,,
-1001470200990,15486,8099,,
-1001296487842,53308,8100,,
-1001321593888,8775,8101,8098,
-1001470200990,15487,8102,8099,
-1001296487842,53309,8103,,
-1001260622817,46074,8104,,
-1001205641526,66567,8105,,
-1001321593888,8776,8106,,
-1001498939244,32489,8109,,
-1001296487842,53310,8110,,
-1001731636769,3288,8111,,
-1001321593888,8777,8112,,
-1001498939244,32490,8113,,
-1001101170442,184281,8114,,
-1001321593888,8778,8125,8112,
-1001201459971,4261,8126,,
-1001074354585,92822,8127,,
-1001321593888,8779,8128,,
-1001498939244,32492,8129,,
-1001498939244,32491,8130,8109,
-1001318802260,22347,8131,,
-1001708761316,18002,8140,,
-1001260622817,46076,8141,,
-1001074354585,92823,8142,8127,
-1001470200990,15488,8143,8045,
-1001296487842,53311,8144,,
-1001498939244,32493,8145,8067,
-1001355310059,46172,8146,,
-1001260622817,46077,8147,,
-1001321593888,8780,8151,,
-1001355310059,46173,8154,8146,
-1001296487842,53312,8155,8144,
-1001321593888,8781,8156,8128,
-1001260622817,46078,8157,8089,
-1001393134139,4482,8158,,
-1001355310059,46174,8159,,
-1001074354585,92824,8160,8058,
-1001205641526,66568,8161,,
-1001296487842,53313,8162,,
-1001201459971,4262,8163,,
-1001321593888,8782,8164,,
-1001011817559,19512,8165,,
-1001101170442,184282,8166,,
-1001658917464,4165,8167,,
-1001469021333,14556,8168,,
-1001296487842,53314,8171,,
-1001321593888,8783,8172,,
-1001470200990,15489,8173,,
-1001731636769,3289,8174,,
-1001708761316,18003,8175,,
-1001321593888,8784,8176,,
-1001321593888,8785,8177,,
-1001296487842,53315,8178,,
-1001355310059,46175,8179,,
-1001321593888,8788,8180,,
-1001321593888,8789,8181,8112,
-1001355540894,30941,8182,,
-1001470200990,15490,8183,,
-1001452778151,24447,8184,,
-1001261746950,26945,8185,,
-1001321593888,8790,8186,,
-1001355310059,46176,8187,,
-1001011817559,19513,8188,,
-1001321593888,8791,8189,,
-1001296487842,53316,8190,,
-1001355310059,46177,8191,,
-1001321593888,8793,8192,,
-1001393505038,15033,8193,,
-1001101170442,184283,8194,,
-1001321593888,8794,8195,8192,
-1001205641526,66574,8196,,
-1001658917464,4166,8197,,
-1001321593888,8795,8198,,
-1001355310059,46178,8199,,
-1001321593888,8796,8200,,
-1001101170442,184284,8201,,
-1001205641526,66575,8202,,
-1001205641526,66576,8203,,
-1001321593888,8797,8204,8200,
-1001321593888,8798,8205,8200,
-1001205641526,66577,8206,,
-1001321593888,8808,8209,,
-1001321593888,8799,8207,,
-1001321593888,8812,8210,,
-1001321593888,8800,8211,,
-1001321593888,8809,8208,,
-1001321593888,8801,8212,,
-1001321593888,8810,8213,,
-1001321593888,8818,8214,,
-1001321593888,8817,8215,,
-1001321593888,8819,8217,,
-1001321593888,8820,8218,,
-1001321593888,8815,8216,,
-1001321593888,8822,8219,,
-1001321593888,8824,8220,,
-1001082968817,21437,8223,,
-1001101170442,184289,8224,,
-1001101170442,184285,8225,,
-1001101170442,184287,8228,,
-1001101170442,184286,8227,,
-1001101170442,184291,8226,,
-1001101170442,184288,8229,,
-1001101170442,184290,8230,,
-1001101170442,184293,8232,,
-1001101170442,184294,8231,,
-1001205641526,66582,8238,,
-1001205641526,66581,8236,,
-1001205641526,66592,8237,,
-1001205641526,66590,8239,,
-1001205641526,66604,8241,,
-1001205641526,66580,8243,,
-1001205641526,66603,8242,,
-1001205641526,66591,8240,,
-1001205641526,66605,8244,,
-1001498939244,32496,8264,8067,
-1001498939244,32500,8265,,
-1001498939244,32498,8267,,
-1001498939244,32497,8266,,
-1001498939244,32499,8268,,
-1001498939244,32501,8269,,
-1001074354585,92825,8270,,
-1001355540894,30944,8271,,
-1001355540894,30945,8272,,
-1001296487842,53317,8275,,
-1001260622817,46079,8276,,
-1001260622817,46080,8277,,
-1001082968817,21438,8278,,
-1001321593888,8825,8279,8210,
-1001321593888,8828,8280,,
-1001321593888,8829,8281,8280,
-1001119518112,6757,8282,,
-1001321593888,8830,8283,,
-1001321593888,8831,8284,,
-1001101170442,184295,8285,,
-1001205641526,66606,8286,,
-1001119518112,6758,8287,,
-1001082968817,21439,8288,,
-1001355540894,30947,8289,,
-1001119518112,6759,8290,,
-1001296487842,53318,8291,,
-1001205641526,66607,8292,,
-1001355540894,30948,8293,,
-1001101170442,184296,8294,,
-1001149896996,26619,8295,,
-1001101170442,184297,8296,,
-1001296487842,53319,8297,,
-1001205641526,66608,8298,,
-1001730870551,2322,8299,,
-1001101170442,184298,8300,,
-1001355540894,30949,8301,,
-1001326223284,40838,8302,,
-1001205641526,66609,8303,,
-1001513431778,4932,8304,,
-1001082968817,21440,8305,,
-1001296487842,53320,8306,,
-1001355310059,46179,8309,,
-1001513431778,4933,8310,,
-1001260622817,46081,8311,,
-1001101170442,184299,8312,,
-1001321593888,8833,8313,7832,
-1001355540894,30951,8314,,
-1001355540894,30952,8315,,
-1001205641526,66610,8316,,
-1001355310059,46180,8317,,
-1001260622817,46082,8318,,
-1001321593888,8834,8319,,
-1001321593888,8835,8320,,
-1001321593888,8836,8321,,
-1001296487842,53321,8326,,
-1001119518112,6760,8327,,
-1001149896996,26620,8328,,
-1001082968817,21441,8329,,
-1001321593888,8837,8330,,
-1001355310059,46181,8331,,
-1001355540894,30957,8332,,
-1001321593888,8839,8333,,
-1001205641526,66611,8334,,
-1001205641526,66612,8335,,
-1001296487842,53322,8336,,
-1001355310059,46182,8337,,
-1001260622817,46083,8338,,
-1001101170442,184304,8339,,
-1001296487842,53323,8340,,
-1001355310059,46183,8341,,
-1001101170442,184305,8342,,
-1001205641526,66613,8343,,
-1001296487842,53324,8344,,
-1001708761316,18006,8345,,
-1001731636769,3290,8346,7657,
-1001101170442,184306,8347,,
-1001152463236,29987,8348,,
-1001296487842,53325,8349,,
-1001355310059,46184,8350,,
-1001082968817,21442,8351,,
-1001101170442,184307,8352,,
-1001708761316,18007,8353,,
-1001355540894,30961,8354,,
-1001135021433,9009,8355,,
-1001260622817,46084,8356,,
-1001296487842,53326,8357,,
-1001730870551,2323,8358,,
-1001355310059,46185,8359,,
-1001321593888,8840,8360,,
-1001101170442,184308,8361,,
-1001355310059,46186,8362,,
-1001260622817,46085,8367,,
-1001101170442,184309,8368,,
-1001296487842,53330,8369,,
-1001152463236,29991,8370,,
-1001101170442,184310,8371,,
-1001260622817,46086,8372,,
-1001205641526,66617,8373,,
-1001355540894,30962,8374,,
-1001355310059,46187,8375,,
-1001577023152,4455,8376,,
-1001594428146,12113,8377,,
-1001261746950,26946,8378,,
-1001686012322,299,8379,,
-1001082968817,21443,8380,,
-1001767825089,2678,8381,,
-1001577023152,4456,8382,,
-1001767825089,2679,8383,,
-1001355310059,46188,8384,,
-1001708761316,18012,8385,,
-1001296487842,53335,8386,,
-1001731636769,3294,8387,,
-1001261746950,26952,8388,,
-1001101170442,184311,8389,,
-1001413275904,40040,8390,7726,
-1001101170442,184312,8391,,
-1001296487842,53336,8392,,
-1001355540894,30963,8393,,
-1001205641526,66618,8394,,
-1001260622817,46087,8395,,
-1001355310059,46189,8396,,
-1001074354585,92828,8397,,
-1001260622817,46088,8398,,
-1001101170442,184313,8399,7095,
-1001261746950,26953,8400,,
-1001296487842,53337,8401,,
-1001152463236,29992,8402,,
-1001205641526,66619,8403,,
-1001011817559,19514,8404,,
-1001101170442,184314,8405,,
-1001260622817,46089,8406,,
-1001469021333,14557,8407,,
-1001205641526,66620,8408,,
-1001205641526,66621,8409,,
-1001708761316,18013,8410,,
-1001413275904,40041,8411,,
-1001296487842,53338,8412,,
-1001727181613,5116,8413,,
-1001205641526,66622,8422,,
-1001731636769,3295,8423,,
-1001152463236,29993,8424,,
-1001152463236,29994,8425,,
-1001355540894,30964,8426,,
-1001584480250,6021,8427,,
-1001413275904,40042,8428,,
-1001261746950,26962,8429,,
-1001318802260,22348,8430,,
-1001470200990,15491,8431,,
-1001355310059,46190,8432,,
-1001393505038,15034,8433,,
-1001583313036,6130,8434,,
-1001074354585,92829,8435,,
-1001731636769,3296,8436,,
-1001470200990,15494,8440,,
-1001470200990,15493,8439,,
-1001470200990,15492,8441,,
-1001577023152,4458,8442,,
-1001577023152,4457,8443,,
-1001513431778,4941,8445,,
-1001513431778,4942,8444,,
-1001513431778,4936,8446,,
-1001708761316,18014,8451,,
-1001413275904,40044,8452,,
-1001413275904,40043,8453,,
-1001261746950,26964,8457,,
-1001101170442,184317,8458,,
-1001101170442,184318,8460,,
-1001101170442,184319,8459,,
-1001101170442,184315,8461,,
-1001101170442,184316,8462,,
-1001205641526,66633,8463,,
-1001205641526,66634,8464,,
-1001205641526,66631,8466,,
-1001205641526,66629,8465,,
-1001205641526,66630,8468,,
-1001205641526,66627,8467,8403,
-1001205641526,66628,8469,8244,
-1001318802260,22349,8471,,
-1001318802260,22351,8470,,
-1001318802260,22350,8472,,
-1001152463236,29997,8474,,
-1001152463236,29995,8473,,
-1001152463236,29996,8475,,
-1001355540894,30965,8476,,
-1001296487842,53345,8477,,
-1001296487842,53339,8480,,
-1001296487842,53342,8479,,
-1001296487842,53343,8478,,
-1001296487842,53340,8481,,
-1001296487842,53344,8482,,
-1001296487842,53341,8483,,
-1001260622817,46090,8484,,
-1001355310059,46191,8485,,
-1001355310059,46192,8486,,
-1001584480250,6022,8487,,
-1001498939244,32502,8488,,
-1001318802260,22352,8489,,
-1001260622817,46091,8490,,
-1001135021433,9018,8491,,
-1001296487842,53346,8492,,
-1001296487842,53347,8493,,
-1001101170442,184320,8494,,
-1001261746950,26965,8495,,
-1001215462939,42226,8496,,
-1001355310059,46193,8497,,
-1001101170442,184321,8498,,
-1001149896996,26624,8499,,
-1001223955273,2131,8500,,
-1001767825089,2681,8501,,
-1001413275904,40045,8502,,
-1001101170442,184322,8503,,
-1001296487842,53348,8504,,
-1001727181613,5117,8505,,
-1001727181613,5118,8506,,
-1001727181613,5119,8507,,
-1001296487842,53349,8511,,
-1001498939244,32507,8512,,
-1001205641526,66635,8513,,
-1001355540894,30970,8514,,
-1001513431778,4950,8518,,
-1001513431778,4948,8519,,
-1001513431778,4947,8520,,
-1001708761316,18018,8521,,
-1001253415143,21250,8522,,
-1001253415143,21251,8523,,
-1001413275904,40047,8524,,
-1001413275904,40046,8525,8390,
-1001261746950,26966,8531,,
-1001261746950,26967,8532,,
-1001101170442,184323,8533,,
